tower_id,column_id,column_name,level_id,module_id,counter_in_module,counter_id,x_center_m,y_center_m,z_center_m,x_lo_m,x_hi_m,y_lo_m,y_hi_m,z_lo_m,z_hi_m
3,4,C4,5,26,3,763,8.8972,21.07,6.768,8.6348,9.1597,20.296,21.844,6.016,7.52
3,4,C4,5,26,4,764,8.6348,21.07,6.768,8.3723,8.8972,20.296,21.844,6.016,7.52
3,4,C4,5,26,5,765,8.8972,19.522,6.768,8.6348,9.1597,18.748,20.296,6.016,7.52
3,4,C4,5,26,6,766,8.6348,19.522,6.768,8.3723,8.8972,18.748,20.296,6.016,7.52
3,4,C4,5,26,7,767,8.6348,17.974,6.768,8.3723,8.8972,17.2,18.748,6.016,7.52
3,4,C4,5,26,8,768,8.8972,17.974,6.768,8.6348,9.1597,17.2,18.748,6.016,7.52
3,4,C4,6,27,1,769,8.8972,22.618,8.272,8.6348,9.1597,21.844,23.392,7.52,9.024
3,4,C4,6,27,2,770,8.6348,22.618,8.272,8.3723,8.8972,21.844,23.392,7.52,9.024
3,4,C4,6,27,3,771,8.8972,21.07,8.272,8.6348,9.1597,20.296,21.844,7.52,9.024
3,4,C4,6,27,4,772,8.6348,21.07,8.272,8.3723,8.8972,20.296,21.844,7.52,9.024
3,4,C4,6,27,5,773,8.8972,19.522,8.272,8.6348,9.1597,18.748,20.296,7.52,9.024
3,4,C4,6,27,6,774,8.6348,19.522,8.272,8.3723,8.8972,18.748,20.296,7.52,9.024
3,4,C4,6,27,7,775,8.6348,17.974,8.272,8.3723,8.8972,17.2,18.748,7.52,9.024
3,4,C4,6,27,8,776,8.8972,17.974,8.272,8.6348,9.1597,17.2,18.748,7.52,9.024
3,4,C4,7,28,1,777,8.8972,22.618,9.776,8.6348,9.1597,21.844,23.392,9.024,10.528
3,4,C4,7,28,2,778,8.6348,22.618,9.776,8.3723,8.8972,21.844,23.392,9.024,10.528
3,4,C4,7,28,3,779,8.8972,21.07,9.776,8.6348,9.1597,20.296,21.844,9.024,10.528
3,4,C4,7,28,4,780,8.6348,21.07,9.776,8.3723,8.8972,20.296,21.844,9.024,10.528
3,4,C4,7,28,5,781,8.8972,19.522,9.776,8.6348,9.1597,18.748,20.296,9.024,10.528
3,4,C4,7,28,6,782,8.6348,19.522,9.776,8.3723,8.8972,18.748,20.296,9.024,10.528
3,4,C4,7,28,7,783,8.6348,17.974,9.776,8.3723,8.8972,17.2,18.748,9.024,10.528
3,4,C4,7,28,8,784,8.8972,17.974,9.776,8.6348,9.1597,17.2,18.748,9.024,10.528
3,5,C5,1,29,1,785,11.6442,22.618,0.752,11.3818,11.9067,21.844,23.392,0.0,1.504
3,5,C5,1,29,2,786,11.3818,22.618,0.752,11.1193,11.6442,21.844,23.392,0.0,1.504
3,5,C5,1,29,3,787,11.6442,21.07,0.752,11.3818,11.9067,20.296,21.844,0.0,1.504
3,5,C5,1,29,4,788,11.3818,21.07,0.752,11.1193,11.6442,20.296,21.844,0.0,1.504
3,5,C5,1,29,5,789,11.6442,19.522,0.752,11.3818,11.9067,18.748,20.296,0.0,1.504
3,5,C5,1,29,6,790,11.3818,19.522,0.752,11.1193,11.6442,18.748,20.296,0.0,1.504
3,5,C5,1,29,7,791,11.3818,17.974,0.752,11.1193,11.6442,17.2,18.748,0.0,1.504
3,5,C5,1,29,8,792,11.6442,17.974,0.752,11.3818,11.9067,17.2,18.748,0.0,1.504
3,5,C5,2,30,1,793,11.6442,22.618,2.256,11.3818,11.9067,21.844,23.392,1.504,3.008
3,5,C5,2,30,2,794,11.3818,22.618,2.256,11.1193,11.6442,21.844,23.392,1.504,3.008
3,5,C5,2,30,3,795,11.6442,21.07,2.256,11.3818,11.9067,20.296,21.844,1.504,3.008
3,5,C5,2,30,4,796,11.3818,21.07,2.256,11.1193,11.6442,20.296,21.844,1.504,3.008
3,5,C5,2,30,5,797,11.6442,19.522,2.256,11.3818,11.9067,18.748,20.296,1.504,3.008
3,5,C5,2,30,6,798,11.3818,19.522,2.256,11.1193,11.6442,18.748,20.296,1.504,3.008
3,5,C5,2,30,7,799,11.3818,17.974,2.256,11.1193,11.6442,17.2,18.748,1.504,3.008
3,5,C5,2,30,8,800,11.6442,17.974,2.256,11.3818,11.9067,17.2,18.748,1.504,3.008
3,5,C5,3,31,1,801,11.6442,22.618,3.76,11.3818,11.9067,21.844,23.392,3.008,4.512
3,5,C5,3,31,2,802,11.3818,22.618,3.76,11.1193,11.6442,21.844,23.392,3.008,4.512
3,5,C5,3,31,3,803,11.6442,21.07,3.76,11.3818,11.9067,20.296,21.844,3.008,4.512
3,5,C5,3,31,4,804,11.3818,21.07,3.76,11.1193,11.6442,20.296,21.844,3.008,4.512
3,5,C5,3,31,5,805,11.6442,19.522,3.76,11.3818,11.9067,18.748,20.296,3.008,4.512
3,5,C5,3,31,6,806,11.3818,19.522,3.76,11.1193,11.6442,18.748,20.296,3.008,4.512
3,5,C5,3,31,7,807,11.3818,17.974,3.76,11.1193,11.6442,17.2,18.748,3.008,4.512
3,5,C5,3,31,8,808,11.6442,17.974,3.76,11.3818,11.9067,17.2,18.748,3.008,4.512
3,5,C5,4,32,1,809,11.6442,22.618,5.264,11.3818,11.9067,21.844,23.392,4.512,6.016
3,5,C5,4,32,2,810,11.3818,22.618,5.264,11.1193,11.6442,21.844,23.392,4.512,6.016
3,5,C5,4,32,3,811,11.6442,21.07,5.264,11.3818,11.9067,20.296,21.844,4.512,6.016
3,5,C5,4,32,4,812,11.3818,21.07,5.264,11.1193,11.6442,20.296,21.844,4.512,6.016
3,5,C5,4,32,5,813,11.6442,19.522,5.264,11.3818,11.9067,18.748,20.296,4.512,6.016
3,5,C5,4,32,6,814,11.3818,19.522,5.264,11.1193,11.6442,18.748,20.296,4.512,6.016
3,5,C5,4,32,7,815,11.3818,17.974,5.264,11.1193,11.6442,17.2,18.748,4.512,6.016
3,5,C5,4,32,8,816,11.6442,17.974,5.264,11.3818,11.9067,17.2,18.748,4.512,6.016
3,5,C5,5,33,1,817,11.6442,22.618,6.768,11.3818,11.9067,21.844,23.392,6.016,7.52
3,5,C5,5,33,2,818,11.3818,22.618,6.768,11.1193,11.6442,21.844,23.392,6.016,7.52
3,5,C5,5,33,3,819,11.6442,21.07,6.768,11.3818,11.9067,20.296,21.844,6.016,7.52
3,5,C5,5,33,4,820,11.3818,21.07,6.768,11.1193,11.6442,20.296,21.844,6.016,7.52
3,5,C5,5,33,5,821,11.6442,19.522,6.768,11.3818,11.9067,18.748,20.296,6.016,7.52
3,5,C5,5,33,6,822,11.3818,19.522,6.768,11.1193,11.6442,18.748,20.296,6.016,7.52
3,5,C5,5,33,7,823,11.3818,17.974,6.768,11.1193,11.6442,17.2,18.748,6.016,7.52
3,5,C5,5,33,8,824,11.6442,17.974,6.768,11.3818,11.9067,17.2,18.748,6.016,7.52
3,5,C5,6,34,1,825,11.6442,22.618,8.272,11.3818,11.9067,21.844,23.392,7.52,9.024
3,5,C5,6,34,2,826,11.3818,22.618,8.272,11.1193,11.6442,21.844,23.392,7.52,9.024
3,5,C5,6,34,3,827,11.6442,21.07,8.272,11.3818,11.9067,20.296,21.844,7.52,9.024
3,5,C5,6,34,4,828,11.3818,21.07,8.272,11.1193,11.6442,20.296,21.844,7.52,9.024
3,5,C5,6,34,5,829,11.6442,19.522,8.272,11.3818,11.9067,18.748,20.296,7.52,9.024
3,5,C5,6,34,6,830,11.3818,19.522,8.272,11.1193,11.6442,18.748,20.296,7.52,9.024
3,5,C5,6,34,7,831,11.3818,17.974,8.272,11.1193,11.6442,17.2,18.748,7.52,9.024
3,5,C5,6,34,8,832,11.6442,17.974,8.272,11.3818,11.9067,17.2,18.748,7.52,9.024
3,5,C5,7,35,1,833,11.6442,22.618,9.776,11.3818,11.9067,21.844,23.392,9.024,10.528
3,5,C5,7,35,2,834,11.3818,22.618,9.776,11.1193,11.6442,21.844,23.392,9.024,10.528
3,5,C5,7,35,3,835,11.6442,21.07,9.776,11.3818,11.9067,20.296,21.844,9.024,10.528
3,5,C5,7,35,4,836,11.3818,21.07,9.776,11.1193,11.6442,20.296,21.844,9.024,10.528
3,5,C5,7,35,5,837,11.6442,19.522,9.776,11.3818,11.9067,18.748,20.296,9.024,10.528
3,5,C5,7,35,6,838,11.3818,19.522,9.776,11.1193,11.6442,18.748,20.296,9.024,10.528
3,5,C5,7,35,7,839,11.3818,17.974,9.776,11.1193,11.6442,17.2,18.748,9.024,10.528
3,5,C5,7,35,8,840,11.6442,17.974,9.776,11.3818,11.9067,17.2,18.748,9.024,10.528
