bin_index,azimuth_lo_deg,azimuth_hi_deg,azimuth_center_deg,zenith_lo_deg,zenith_hi_deg,zenith_center_deg,slant_rock_m,intensity_raw,solid_angle_sr,fig7_lvd_azimuth_center_deg
1105,52.6,56.6,54.6,80.0,84.0,82.0,9951.0,0.0,0.00482546637722207,348.4
1106,56.6,60.7,58.650000000000006,80.0,84.0,82.0,10350.0,0.0,0.004946103036652623,344.35
1107,60.7,64.7,62.7,80.0,84.0,82.0,10610.0,0.0,0.00482546637722207,340.3
1108,64.7,68.8,66.75,80.0,84.0,82.0,10840.0,1.0,0.004946103036652615,336.25
1109,68.8,72.8,70.8,80.0,84.0,82.0,11410.0,0.0,0.00482546637722207,332.2
1110,72.8,76.9,74.85,80.0,84.0,82.0,12550.0,0.0,0.004946103036652632,328.15
1111,76.9,80.9,78.9,80.0,84.0,82.0,13720.0,0.0,0.00482546637722207,324.1
1112,80.9,84.9,82.9,80.0,84.0,82.0,14630.0,0.0,0.00482546637722207,320.1
1113,84.9,89.0,86.95,80.0,84.0,82.0,14990.0,0.0,0.004946103036652615,316.05
1114,89.0,93.0,91.0,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,312.0
1115,93.0,97.1,95.05,80.0,84.0,82.0,15000.0,0.0,0.004946103036652615,307.95
1116,97.1,101.1,99.1,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,303.9
1117,101.1,105.2,103.15,80.0,84.0,82.0,15000.0,0.0,0.004946103036652632,299.85
1118,105.2,109.2,107.2,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,295.8
1119,109.2,113.3,111.25,80.0,84.0,82.0,15000.0,0.0,0.004946103036652615,291.75
1120,113.3,117.3,115.3,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,287.7
1121,117.3,121.3,119.3,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,283.7
1122,121.3,125.4,123.35,80.0,84.0,82.0,15000.0,0.0,0.004946103036652632,279.65
1123,125.4,129.4,127.4,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,275.6
1124,129.4,133.5,131.45,80.0,84.0,82.0,15000.0,0.0,0.004946103036652615,271.55
1125,133.5,137.5,135.5,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,267.5
1126,137.5,141.6,139.55,80.0,84.0,82.0,12500.0,0.0,0.004946103036652615,263.45
1127,141.6,145.6,143.6,80.0,84.0,82.0,11510.0,0.0,0.00482546637722207,259.4
1128,145.6,149.7,147.64999999999998,80.0,84.0,82.0,12070.0,0.0,0.004946103036652615,255.35000000000002
1129,149.7,153.7,151.7,80.0,84.0,82.0,12450.0,0.0,0.00482546637722207,251.3
1130,153.7,157.8,155.75,80.0,84.0,82.0,12670.0,0.0,0.004946103036652648,247.25
1131,157.8,161.8,159.8,80.0,84.0,82.0,12810.0,0.0,0.00482546637722207,243.2
1132,161.8,165.8,163.8,80.0,84.0,82.0,12770.0,0.0,0.00482546637722207,239.2
1133,165.8,169.9,167.85000000000002,80.0,84.0,82.0,12660.0,0.0,0.004946103036652615,235.14999999999998
1134,169.9,173.9,171.9,80.0,84.0,82.0,12850.0,0.0,0.00482546637722207,231.1
1135,173.9,178.0,175.95,80.0,84.0,82.0,13370.0,0.0,0.004946103036652615,227.05
1136,178.0,182.0,180.0,80.0,84.0,82.0,13840.0,0.0,0.00482546637722207,223.0
1137,182.0,186.1,184.05,80.0,84.0,82.0,9985.0,0.0,0.004946103036652615,218.95
1138,186.1,190.1,188.1,80.0,84.0,82.0,8538.0,0.0,0.00482546637722207,214.9
1139,190.1,194.2,192.14999999999998,80.0,84.0,82.0,7760.0,5.0,0.004946103036652615,210.85000000000002
1140,194.2,198.2,196.2,80.0,84.0,82.0,7471.0,10.0,0.00482546637722207,206.8
1141,198.2,202.2,200.2,80.0,84.0,82.0,7338.0,19.0,0.00482546637722207,202.8
1142,202.2,206.3,204.25,80.0,84.0,82.0,7195.0,16.0,0.004946103036652648,198.75
1143,206.3,210.3,208.3,80.0,84.0,82.0,6903.0,20.0,0.00482546637722207,194.7
1144,210.3,214.4,212.35000000000002,80.0,84.0,82.0,5765.0,91.0,0.004946103036652615,190.64999999999998
1145,214.4,218.4,216.4,80.0,84.0,82.0,5238.0,210.0,0.00482546637722207,186.6
1146,218.4,222.5,220.45,80.0,84.0,82.0,5360.0,178.0,0.004946103036652615,182.55
1147,222.5,226.5,224.5,80.0,84.0,82.0,5496.0,159.0,0.00482546637722207,178.5
1148,226.5,230.6,228.55,80.0,84.0,82.0,5559.0,119.0,0.004946103036652615,174.45
1149,230.6,234.6,232.6,80.0,84.0,82.0,5714.0,87.0,0.00482546637722207,170.4
1150,234.6,238.7,236.64999999999998,80.0,84.0,82.0,6391.0,36.0,0.004946103036652615,166.35000000000002
1151,238.7,242.7,240.7,80.0,84.0,82.0,6722.0,22.0,0.00482546637722207,162.3
1152,242.7,246.7,244.7,80.0,84.0,82.0,6863.0,16.0,0.00482546637722207,158.3
1153,246.7,250.8,248.75,80.0,84.0,82.0,7172.0,12.0,0.004946103036652648,154.25
1154,250.8,254.8,252.8,80.0,84.0,82.0,7558.0,3.0,0.00482546637722207,150.2
1155,254.8,258.9,256.85,80.0,84.0,82.0,8057.0,2.0,0.004946103036652581,146.14999999999998
1156,258.9,262.9,260.9,80.0,84.0,82.0,8930.0,0.0,0.00482546637722207,142.10000000000002
1157,262.9,267.0,264.95,80.0,84.0,82.0,13710.0,0.0,0.004946103036652648,138.05
1158,267.0,271.0,269.0,80.0,84.0,82.0,14800.0,0.0,0.00482546637722207,134.0
1159,271.0,275.1,273.05,80.0,84.0,82.0,15000.0,0.0,0.004946103036652648,129.95
1160,275.1,279.1,277.1,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,125.89999999999998
1161,279.1,283.1,281.1,80.0,84.0,82.0,15000.0,0.0,0.00482546637722207,121.89999999999998
1162,283.1,287.2,285.15,80.0,84.0,82.0,15000.0,0.0,0.004946103036652581,117.85000000000002
1163,287.2,291.2,289.2,80.0,84.0,82.0,14890.0,0.0,0.00482546637722207,113.80000000000001
1164,291.2,295.3,293.25,80.0,84.0,82.0,12810.0,0.0,0.004946103036652648,109.75
1165,295.3,299.3,297.3,80.0,84.0,82.0,11960.0,0.0,0.00482546637722207,105.69999999999999
1166,299.3,303.4,301.35,80.0,84.0,82.0,11760.0,0.0,0.004946103036652581,101.64999999999998
1167,303.4,307.4,305.4,80.0,84.0,82.0,12110.0,0.0,0.00482546637722207,97.60000000000002
1168,307.4,311.5,309.45,80.0,84.0,82.0,13590.0,0.0,0.004946103036652648,93.55000000000001
1169,311.5,315.5,313.5,80.0,84.0,82.0,14740.0,0.0,0.00482546637722207,89.5
1170,315.5,319.6,317.55,80.0,84.0,82.0,14510.0,0.0,0.004946103036652648,85.44999999999999
1171,319.6,323.6,321.6,80.0,84.0,82.0,14350.0,0.0,0.00482546637722207,81.39999999999998
1172,323.6,327.6,325.6,80.0,84.0,82.0,14480.0,0.0,0.00482546637722207,77.39999999999998
1173,327.6,331.7,329.65,80.0,84.0,82.0,13950.0,0.0,0.004946103036652581,73.35000000000002
1174,331.7,335.7,333.7,80.0,84.0,82.0,13530.0,0.0,0.00482546637722207,69.30000000000001
1175,335.7,339.8,337.75,80.0,84.0,82.0,13370.0,0.0,0.004946103036652648,65.25
1176,339.8,343.8,341.8,80.0,84.0,82.0,13240.0,0.0,0.00482546637722207,61.19999999999999
1177,343.8,347.9,345.85,80.0,84.0,82.0,13130.0,0.0,0.004946103036652581,57.14999999999998
1178,347.9,351.9,349.9,80.0,84.0,82.0,13350.0,0.0,0.00482546637722207,53.10000000000002
1179,351.9,356.0,353.95,80.0,84.0,82.0,14090.0,0.0,0.004946103036652648,49.05000000000001
1180,356.0,360.0,358.0,80.0,84.0,82.0,14200.0,0.0,0.00482546637722207,45.0
1181,0.0,4.0,2.0,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,41.0
1182,4.0,8.1,6.05,84.0,88.0,86.0,15000.0,0.0,0.004982544357424118,36.95
1183,8.1,12.1,10.1,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,32.9
1184,12.1,16.2,14.149999999999999,84.0,88.0,86.0,14990.0,0.0,0.004982544357424118,28.85
1185,16.2,20.2,18.2,84.0,88.0,86.0,14120.0,0.0,0.004861018885291823,24.8
1186,20.2,24.3,22.25,84.0,88.0,86.0,12150.0,0.0,0.004982544357424122,20.75
1187,24.3,28.3,26.3,84.0,88.0,86.0,11430.0,0.0,0.004861018885291823,16.7
1188,28.3,32.4,30.35,84.0,88.0,86.0,10580.0,1.0,0.0049825443574241166,12.649999999999999
1189,32.4,36.4,34.4,84.0,88.0,86.0,10560.0,0.0,0.004861018885291823,8.600000000000001
1190,36.4,40.4,38.4,84.0,88.0,86.0,10700.0,0.0,0.004861018885291823,4.600000000000001
1191,40.4,44.5,42.45,84.0,88.0,86.0,10810.0,0.0,0.004982544357424122,0.5499999999999972
1192,44.5,48.5,46.5,84.0,88.0,86.0,11040.0,2.0,0.004861018885291823,356.5
1193,48.5,52.6,50.55,84.0,88.0,86.0,11190.0,0.0,0.004982544357424122,352.45
1194,52.6,56.6,54.6,84.0,88.0,86.0,11360.0,0.0,0.004861018885291823,348.4
1195,56.6,60.7,58.650000000000006,84.0,88.0,86.0,11710.0,0.0,0.004982544357424122,344.35
1196,60.7,64.7,62.7,84.0,88.0,86.0,12080.0,0.0,0.004861018885291823,340.3
1197,64.7,68.8,66.75,84.0,88.0,86.0,12640.0,0.0,0.004982544357424112,336.25
1198,68.8,72.8,70.8,84.0,88.0,86.0,13460.0,1.0,0.004861018885291823,332.2
1199,72.8,76.9,74.85,84.0,88.0,86.0,14620.0,0.0,0.00498254435742413,328.15
1200,76.9,80.9,78.9,84.0,88.0,86.0,14990.0,0.0,0.004861018885291823,324.1
1201,80.9,84.9,82.9,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,320.1
1202,84.9,89.0,86.95,84.0,88.0,86.0,15000.0,0.0,0.004982544357424112,316.05
1203,89.0,93.0,91.0,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,312.0
1204,93.0,97.1,95.05,84.0,88.0,86.0,15000.0,0.0,0.004982544357424112,307.95
1205,97.1,101.1,99.1,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,303.9
1206,101.1,105.2,103.15,84.0,88.0,86.0,15000.0,0.0,0.00498254435742413,299.85
1207,105.2,109.2,107.2,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,295.8
1208,109.2,113.3,111.25,84.0,88.0,86.0,15000.0,0.0,0.004982544357424112,291.75
1209,113.3,117.3,115.3,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,287.7
1210,117.3,121.3,119.3,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,283.7
1211,121.3,125.4,123.35,84.0,88.0,86.0,15000.0,0.0,0.00498254435742413,279.65
1212,125.4,129.4,127.4,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,275.6
1213,129.4,133.5,131.45,84.0,88.0,86.0,15000.0,0.0,0.004982544357424112,271.55
1214,133.5,137.5,135.5,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,267.5
1215,137.5,141.6,139.55,84.0,88.0,86.0,15000.0,0.0,0.004982544357424112,263.45
1216,141.6,145.6,143.6,84.0,88.0,86.0,14970.0,0.0,0.004861018885291823,259.4
1217,145.6,149.7,147.64999999999998,84.0,88.0,86.0,13510.0,0.0,0.004982544357424112,255.35000000000002
1218,149.7,153.7,151.7,84.0,88.0,86.0,13500.0,0.0,0.004861018885291823,251.3
1219,153.7,157.8,155.75,84.0,88.0,86.0,14430.0,0.0,0.004982544357424146,247.25
1220,157.8,161.8,159.8,84.0,88.0,86.0,14760.0,0.0,0.004861018885291823,243.2
1221,161.8,165.8,163.8,84.0,88.0,86.0,14550.0,0.0,0.004861018885291823,239.2
1222,165.8,169.9,167.85000000000002,84.0,88.0,86.0,14310.0,0.0,0.004982544357424112,235.14999999999998
1223,169.9,173.9,171.9,84.0,88.0,86.0,14190.0,0.0,0.004861018885291823,231.1
1224,173.9,178.0,175.95,84.0,88.0,86.0,14090.0,0.0,0.004982544357424112,227.05
1225,178.0,182.0,180.0,84.0,88.0,86.0,14060.0,0.0,0.004861018885291823,223.0
1226,182.0,186.1,184.05,84.0,88.0,86.0,14080.0,0.0,0.004982544357424112,218.95
1227,186.1,190.1,188.1,84.0,88.0,86.0,14180.0,0.0,0.004861018885291823,214.9
1228,190.1,194.2,192.14999999999998,84.0,88.0,86.0,12460.0,0.0,0.004982544357424112,210.85000000000002
1229,194.2,198.2,196.2,84.0,88.0,86.0,9591.0,1.0,0.004861018885291823,206.8
1230,198.2,202.2,200.2,84.0,88.0,86.0,8731.0,4.0,0.004861018885291823,202.8
1231,202.2,206.3,204.25,84.0,88.0,86.0,8220.0,3.0,0.004982544357424146,198.75
1232,206.3,210.3,208.3,84.0,88.0,86.0,8034.0,5.0,0.004861018885291823,194.7
1233,210.3,214.4,212.35000000000002,84.0,88.0,86.0,7711.0,9.0,0.004982544357424112,190.64999999999998
1234,214.4,218.4,216.4,84.0,88.0,86.0,7061.0,34.0,0.004861018885291823,186.6
1235,218.4,222.5,220.45,84.0,88.0,86.0,6312.0,62.0,0.004982544357424112,182.55
1236,222.5,226.5,224.5,84.0,88.0,86.0,6191.0,60.0,0.004861018885291823,178.5
1237,226.5,230.6,228.55,84.0,88.0,86.0,6283.0,52.0,0.004982544357424112,174.45
1238,230.6,234.6,232.6,84.0,88.0,86.0,6763.0,17.0,0.004861018885291823,170.4
1239,234.6,238.7,236.64999999999998,84.0,88.0,86.0,7424.0,18.0,0.004982544357424112,166.35000000000002
1240,238.7,242.7,240.7,84.0,88.0,86.0,7686.0,7.0,0.004861018885291823,162.3
1241,242.7,246.7,244.7,84.0,88.0,86.0,7964.0,7.0,0.004861018885291823,158.3
1242,246.7,250.8,248.75,84.0,88.0,86.0,8306.0,6.0,0.004982544357424146,154.25
1243,250.8,254.8,252.8,84.0,88.0,86.0,8574.0,0.0,0.004861018885291823,150.2
1244,254.8,258.9,256.85,84.0,88.0,86.0,9601.0,0.0,0.0049825443574240775,146.14999999999998
1245,258.9,262.9,260.9,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,142.10000000000002
1246,262.9,267.0,264.95,84.0,88.0,86.0,15000.0,0.0,0.004982544357424146,138.05
1247,267.0,271.0,269.0,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,134.0
1248,271.0,275.1,273.05,84.0,88.0,86.0,15000.0,0.0,0.004982544357424146,129.95
1249,275.1,279.1,277.1,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,125.89999999999998
1250,279.1,283.1,281.1,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,121.89999999999998
1251,283.1,287.2,285.15,84.0,88.0,86.0,15000.0,0.0,0.0049825443574240775,117.85000000000002
1252,287.2,291.2,289.2,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,113.80000000000001
1253,291.2,295.3,293.25,84.0,88.0,86.0,15000.0,0.0,0.004982544357424146,109.75
1254,295.3,299.3,297.3,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,105.69999999999999
1255,299.3,303.4,301.35,84.0,88.0,86.0,15000.0,0.0,0.0049825443574240775,101.64999999999998
1256,303.4,307.4,305.4,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,97.60000000000002
1257,307.4,311.5,309.45,84.0,88.0,86.0,15000.0,0.0,0.004982544357424146,93.55000000000001
1258,311.5,315.5,313.5,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,89.5
1259,315.5,319.6,317.55,84.0,88.0,86.0,15000.0,0.0,0.004982544357424146,85.44999999999999
1260,319.6,323.6,321.6,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,81.39999999999998
1261,323.6,327.6,325.6,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,77.39999999999998
1262,327.6,331.7,329.65,84.0,88.0,86.0,15000.0,0.0,0.0049825443574240775,73.35000000000002
1263,331.7,335.7,333.7,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,69.30000000000001
1264,335.7,339.8,337.75,84.0,88.0,86.0,15000.0,0.0,0.004982544357424146,65.25
1265,339.8,343.8,341.8,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,61.19999999999999
1266,343.8,347.9,345.85,84.0,88.0,86.0,15000.0,0.0,0.0049825443574240775,57.14999999999998
1267,347.9,351.9,349.9,84.0,88.0,86.0,15000.0,0.0,0.004861018885291823,53.10000000000002
1268,351.9,356.0,353.95,84.0,88.0,86.0,15000.0,0.0,0.004982544357424146,49.05000000000001
1269,356.0,360.0,358.0,84.0,88.0,86.0,15000.0,1.0,0.004861018885291823,45.0
1270,0.0,4.0,2.0,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,41.0
1271,4.0,8.1,6.05,88.0,92.0,90.0,15000.0,1.0,0.004994711222929883,36.95
1272,8.1,12.1,10.1,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,32.9
1273,12.1,16.2,14.149999999999999,88.0,92.0,90.0,15000.0,0.0,0.004994711222929883,28.85
1274,16.2,20.2,18.2,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,24.8
1275,20.2,24.3,22.25,88.0,92.0,90.0,15000.0,0.0,0.004994711222929885,20.75
1276,24.3,28.3,26.3,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,16.7
1277,28.3,32.4,30.35,88.0,92.0,90.0,15000.0,0.0,0.00499471122292988,12.649999999999999
1278,32.4,36.4,34.4,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,8.600000000000001
1279,36.4,40.4,38.4,88.0,92.0,90.0,15000.0,1.0,0.004872888997980373,4.600000000000001
1280,40.4,44.5,42.45,88.0,92.0,90.0,14770.0,1.0,0.004994711222929885,0.5499999999999972
1281,44.5,48.5,46.5,88.0,92.0,90.0,13810.0,1.0,0.004872888997980373,356.5
1282,48.5,52.6,50.55,88.0,92.0,90.0,13870.0,1.0,0.004994711222929885,352.45
1283,52.6,56.6,54.6,88.0,92.0,90.0,14370.0,0.0,0.004872888997980373,348.4
1284,56.6,60.7,58.650000000000006,88.0,92.0,90.0,14790.0,0.0,0.004994711222929885,344.35
1285,60.7,64.7,62.7,88.0,92.0,90.0,14900.0,0.0,0.004872888997980373,340.3
1286,64.7,68.8,66.75,88.0,92.0,90.0,14990.0,0.0,0.004994711222929877,336.25
1287,68.8,72.8,70.8,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,332.2
1288,72.8,76.9,74.85,88.0,92.0,90.0,15000.0,0.0,0.004994711222929894,328.15
1289,76.9,80.9,78.9,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,324.1
1290,80.9,84.9,82.9,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,320.1
1291,84.9,89.0,86.95,88.0,92.0,90.0,15000.0,0.0,0.004994711222929877,316.05
1292,89.0,93.0,91.0,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,312.0
1293,93.0,97.1,95.05,88.0,92.0,90.0,15000.0,0.0,0.004994711222929877,307.95
1294,97.1,101.1,99.1,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,303.9
1295,101.1,105.2,103.15,88.0,92.0,90.0,15000.0,0.0,0.004994711222929894,299.85
1296,105.2,109.2,107.2,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,295.8
1297,109.2,113.3,111.25,88.0,92.0,90.0,15000.0,0.0,0.004994711222929877,291.75
1298,113.3,117.3,115.3,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,287.7
1299,117.3,121.3,119.3,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,283.7
1300,121.3,125.4,123.35,88.0,92.0,90.0,15000.0,0.0,0.004994711222929894,279.65
1301,125.4,129.4,127.4,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,275.6
1302,129.4,133.5,131.45,88.0,92.0,90.0,15000.0,0.0,0.004994711222929877,271.55
1303,133.5,137.5,135.5,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,267.5
1304,137.5,141.6,139.55,88.0,92.0,90.0,15000.0,0.0,0.004994711222929877,263.45
1305,141.6,145.6,143.6,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,259.4
1306,145.6,149.7,147.64999999999998,88.0,92.0,90.0,15000.0,0.0,0.004994711222929877,255.35000000000002
1307,149.7,153.7,151.7,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,251.3
1308,153.7,157.8,155.75,88.0,92.0,90.0,15000.0,0.0,0.00499471122292991,247.25
1309,157.8,161.8,159.8,88.0,92.0,90.0,14980.0,0.0,0.004872888997980373,243.2
1310,161.8,165.8,163.8,88.0,92.0,90.0,14850.0,0.0,0.004872888997980373,239.2
1311,165.8,169.9,167.85000000000002,88.0,92.0,90.0,14710.0,0.0,0.004994711222929877,235.14999999999998
1312,169.9,173.9,171.9,88.0,92.0,90.0,14600.0,0.0,0.004872888997980373,231.1
1313,173.9,178.0,175.95,88.0,92.0,90.0,14520.0,0.0,0.004994711222929877,227.05
1314,178.0,182.0,180.0,88.0,92.0,90.0,14510.0,0.0,0.004872888997980373,223.0
1315,182.0,186.1,184.05,88.0,92.0,90.0,14520.0,0.0,0.004994711222929877,218.95
1316,186.1,190.1,188.1,88.0,92.0,90.0,14590.0,0.0,0.004872888997980373,214.9
1317,190.1,194.2,192.14999999999998,88.0,92.0,90.0,14720.0,0.0,0.004994711222929877,210.85000000000002
1318,194.2,198.2,196.2,88.0,92.0,90.0,14640.0,0.0,0.004872888997980373,206.8
1319,198.2,202.2,200.2,88.0,92.0,90.0,13060.0,0.0,0.004872888997980373,202.8
1320,202.2,206.3,204.25,88.0,92.0,90.0,10620.0,0.0,0.00499471122292991,198.75
1321,206.3,210.3,208.3,88.0,92.0,90.0,9470.0,0.0,0.004872888997980373,194.7
1322,210.3,214.4,212.35000000000002,88.0,92.0,90.0,8843.0,1.0,0.004994711222929877,190.64999999999998
1323,214.4,218.4,216.4,88.0,92.0,90.0,8438.0,1.0,0.004872888997980373,186.6
1324,218.4,222.5,220.45,88.0,92.0,90.0,8042.0,7.0,0.004994711222929877,182.55
1325,222.5,226.5,224.5,88.0,92.0,90.0,7518.0,3.0,0.004872888997980373,178.5
1326,226.5,230.6,228.55,88.0,92.0,90.0,7299.0,9.0,0.004994711222929877,174.45
1327,230.6,234.6,232.6,88.0,92.0,90.0,7912.0,3.0,0.004872888997980373,170.4
1328,234.6,238.7,236.64999999999998,88.0,92.0,90.0,8584.0,1.0,0.004994711222929877,166.35000000000002
1329,238.7,242.7,240.7,88.0,92.0,90.0,9004.0,1.0,0.004872888997980373,162.3
1330,242.7,246.7,244.7,88.0,92.0,90.0,9879.0,0.0,0.004872888997980373,158.3
1331,246.7,250.8,248.75,88.0,92.0,90.0,12920.0,0.0,0.00499471122292991,154.25
1332,250.8,254.8,252.8,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,150.2
1333,254.8,258.9,256.85,88.0,92.0,90.0,15000.0,0.0,0.004994711222929842,146.14999999999998
1334,258.9,262.9,260.9,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,142.10000000000002
1335,262.9,267.0,264.95,88.0,92.0,90.0,15000.0,0.0,0.00499471122292991,138.05
1336,267.0,271.0,269.0,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,134.0
1337,271.0,275.1,273.05,88.0,92.0,90.0,15000.0,0.0,0.00499471122292991,129.95
1338,275.1,279.1,277.1,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,125.89999999999998
1339,279.1,283.1,281.1,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,121.89999999999998
1340,283.1,287.2,285.15,88.0,92.0,90.0,15000.0,0.0,0.004994711222929842,117.85000000000002
1341,287.2,291.2,289.2,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,113.80000000000001
1342,291.2,295.3,293.25,88.0,92.0,90.0,15000.0,0.0,0.00499471122292991,109.75
1343,295.3,299.3,297.3,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,105.69999999999999
1344,299.3,303.4,301.35,88.0,92.0,90.0,15000.0,0.0,0.004994711222929842,101.64999999999998
1345,303.4,307.4,305.4,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,97.60000000000002
1346,307.4,311.5,309.45,88.0,92.0,90.0,15000.0,0.0,0.00499471122292991,93.55000000000001
1347,311.5,315.5,313.5,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,89.5
1348,315.5,319.6,317.55,88.0,92.0,90.0,15000.0,0.0,0.00499471122292991,85.44999999999999
1349,319.6,323.6,321.6,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,81.39999999999998
1350,323.6,327.6,325.6,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,77.39999999999998
1351,327.6,331.7,329.65,88.0,92.0,90.0,15000.0,0.0,0.004994711222929842,73.35000000000002
1352,331.7,335.7,333.7,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,69.30000000000001
1353,335.7,339.8,337.75,88.0,92.0,90.0,15000.0,0.0,0.00499471122292991,65.25
1354,339.8,343.8,341.8,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,61.19999999999999
1355,343.8,347.9,345.85,88.0,92.0,90.0,15000.0,0.0,0.004994711222929842,57.14999999999998
1356,347.9,351.9,349.9,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,53.10000000000002
1357,351.9,356.0,353.95,88.0,92.0,90.0,15000.0,0.0,0.00499471122292991,49.05000000000001
1358,356.0,360.0,358.0,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,45.0
1359,356.0,360.0,358.0,88.0,92.0,90.0,15000.0,0.0,0.004872888997980373,45.0
